hour,zone,total_ridership
2024-02-12 01:00:00.000000 UTC,Outside,5125
2024-02-12 02:00:00.000000 UTC,Inside,993
2024-02-12 02:00:00.000000 UTC,Outside,3636
2024-02-12 03:00:00.000000 UTC,Inside,774
2024-02-12 03:00:00.000000 UTC,Outside,5057
2024-02-12 04:00:00.000000 UTC,Inside,1443
2024-02-12 04:00:00.000000 UTC,Outside,15673
2024-02-12 05:00:00.000000 UTC,Inside,6025
2024-02-12 05:00:00.000000 UTC,Outside,55467
2024-02-12 06:00:00.000000 UTC,Inside,16859
2024-02-12 06:00:00.000000 UTC,Outside,123048
2024-02-12 07:00:00.000000 UTC,Inside,37519
2024-02-12 07:00:00.000000 UTC,Outside,251663
2024-02-12 08:00:00.000000 UTC,Inside,54825
2024-02-12 08:00:00.000000 UTC,Outside,281595
2024-02-12 09:00:00.000000 UTC,Inside,37699
2024-02-12 09:00:00.000000 UTC,Outside,168182
2024-02-12 10:00:00.000000 UTC,Inside,24561
2024-02-12 10:00:00.000000 UTC,Outside,112593
2024-02-12 11:00:00.000000 UTC,Inside,23120
2024-02-12 11:00:00.000000 UTC,Outside,101236
2024-02-12 12:00:00.000000 UTC,Inside,25992
2024-02-12 12:00:00.000000 UTC,Outside,107858
2024-02-12 13:00:00.000000 UTC,Inside,30063
2024-02-12 13:00:00.000000 UTC,Outside,124558
2024-02-12 14:00:00.000000 UTC,Inside,38843
2024-02-12 14:00:00.000000 UTC,Outside,157208
2024-02-12 15:00:00.000000 UTC,Inside,52650
2024-02-12 15:00:00.000000 UTC,Outside,202748
2024-02-12 16:00:00.000000 UTC,Inside,64671
2024-02-12 16:00:00.000000 UTC,Outside,226420
2024-02-12 17:00:00.000000 UTC,Inside,87945
2024-02-12 17:00:00.000000 UTC,Outside,261048
2024-02-12 18:00:00.000000 UTC,Inside,67205
2024-02-12 18:00:00.000000 UTC,Outside,193920
2024-02-12 19:00:00.000000 UTC,Inside,38634
2024-02-12 19:00:00.000000 UTC,Outside,115342
2024-02-12 20:00:00.000000 UTC,Inside,26341
2024-02-12 20:00:00.000000 UTC,Outside,82748
2024-02-12 21:00:00.000000 UTC,Inside,20941
2024-02-12 21:00:00.000000 UTC,Outside,61759
2024-02-12 22:00:00.000000 UTC,Inside,14787
2024-02-12 22:00:00.000000 UTC,Outside,44615
2024-02-12 23:00:00.000000 UTC,Inside,8485
2024-02-12 23:00:00.000000 UTC,Outside,26870
2024-02-13 00:00:00.000000 UTC,Inside,4882
2024-02-13 00:00:00.000000 UTC,Outside,13587
2024-02-13 01:00:00.000000 UTC,Inside,1613
2024-02-13 01:00:00.000000 UTC,Outside,5091
2024-02-13 02:00:00.000000 UTC,Inside,899
2024-02-13 02:00:00.000000 UTC,Outside,3727
2024-02-13 03:00:00.000000 UTC,Inside,701
2024-02-13 03:00:00.000000 UTC,Outside,5048
2024-02-13 04:00:00.000000 UTC,Inside,1089
2024-02-13 04:00:00.000000 UTC,Outside,14885
2024-02-13 05:00:00.000000 UTC,Inside,4939
2024-02-13 05:00:00.000000 UTC,Outside,49038
2024-02-13 06:00:00.000000 UTC,Inside,12410
2024-02-13 06:00:00.000000 UTC,Outside,91352
2024-02-13 07:00:00.000000 UTC,Inside,20960
2024-02-13 07:00:00.000000 UTC,Outside,138230
2024-02-13 08:00:00.000000 UTC,Inside,30696
2024-02-13 08:00:00.000000 UTC,Outside,159693
2024-02-13 09:00:00.000000 UTC,Inside,22641
2024-02-13 09:00:00.000000 UTC,Outside,107982
2024-02-13 10:00:00.000000 UTC,Inside,17333
2024-02-13 10:00:00.000000 UTC,Outside,76945
2024-02-13 11:00:00.000000 UTC,Inside,16311
2024-02-13 11:00:00.000000 UTC,Outside,66988
2024-02-13 12:00:00.000000 UTC,Inside,17335
2024-02-13 12:00:00.000000 UTC,Outside,70808
2024-02-13 13:00:00.000000 UTC,Inside,19628
2024-02-13 13:00:00.000000 UTC,Outside,83346
2024-02-13 14:00:00.000000 UTC,Inside,23746
2024-02-13 14:00:00.000000 UTC,Outside,100011
2024-02-13 15:00:00.000000 UTC,Inside,32664
2024-02-13 15:00:00.000000 UTC,Outside,126683
2024-02-13 16:00:00.000000 UTC,Inside,40809
2024-02-13 16:00:00.000000 UTC,Outside,145073
2024-02-13 17:00:00.000000 UTC,Inside,55302
2024-02-13 17:00:00.000000 UTC,Outside,171003
2024-02-13 18:00:00.000000 UTC,Inside,48497
2024-02-13 18:00:00.000000 UTC,Outside,142586
2024-02-13 19:00:00.000000 UTC,Inside,29088
2024-02-13 19:00:00.000000 UTC,Outside,88789
2024-02-13 20:00:00.000000 UTC,Inside,20710
2024-02-13 20:00:00.000000 UTC,Outside,63954
2024-02-13 21:00:00.000000 UTC,Inside,21420
2024-02-13 21:00:00.000000 UTC,Outside,55568
2024-02-13 22:00:00.000000 UTC,Inside,21193
2024-02-13 22:00:00.000000 UTC,Outside,43001
2024-02-13 23:00:00.000000 UTC,Inside,9607
2024-02-13 23:00:00.000000 UTC,Outside,27247
2024-02-14 00:00:00.000000 UTC,Inside,5246
2024-02-14 00:00:00.000000 UTC,Outside,13626
2024-02-14 01:00:00.000000 UTC,Inside,1709
2024-02-14 01:00:00.000000 UTC,Outside,5234
2024-02-14 02:00:00.000000 UTC,Inside,817
2024-02-14 02:00:00.000000 UTC,Outside,3715
2024-02-14 03:00:00.000000 UTC,Inside,724
2024-02-14 03:00:00.000000 UTC,Outside,5173
2024-02-14 04:00:00.000000 UTC,Inside,1321
2024-02-14 04:00:00.000000 UTC,Outside,16155
2024-02-14 05:00:00.000000 UTC,Inside,6143
2024-02-14 05:00:00.000000 UTC,Outside,57962
2024-02-14 06:00:00.000000 UTC,Inside,18692
2024-02-14 06:00:00.000000 UTC,Outside,133005
2024-02-14 07:00:00.000000 UTC,Inside,43285
2024-02-14 07:00:00.000000 UTC,Outside,280900
2024-02-14 08:00:00.000000 UTC,Inside,71102
2024-02-14 08:00:00.000000 UTC,Outside,343640
2024-02-14 09:00:00.000000 UTC,Inside,48425
2024-02-14 09:00:00.000000 UTC,Outside,205908
2024-02-14 10:00:00.000000 UTC,Inside,28957
2024-02-14 10:00:00.000000 UTC,Outside,131085
2024-02-14 11:00:00.000000 UTC,Inside,27592
2024-02-14 11:00:00.000000 UTC,Outside,116323
2024-02-14 12:00:00.000000 UTC,Inside,30742
2024-02-14 12:00:00.000000 UTC,Outside,123314
2024-02-14 13:00:00.000000 UTC,Inside,34955
2024-02-14 13:00:00.000000 UTC,Outside,139704
2024-02-14 14:00:00.000000 UTC,Inside,44374
2024-02-14 14:00:00.000000 UTC,Outside,174803
2024-02-14 15:00:00.000000 UTC,Inside,59537
2024-02-14 15:00:00.000000 UTC,Outside,219694
2024-02-14 16:00:00.000000 UTC,Inside,78771
2024-02-14 16:00:00.000000 UTC,Outside,254718
2024-02-14 17:00:00.000000 UTC,Inside,115718
2024-02-14 17:00:00.000000 UTC,Outside,318611
2024-02-14 18:00:00.000000 UTC,Inside,84917
2024-02-14 18:00:00.000000 UTC,Outside,236142
2024-02-14 19:00:00.000000 UTC,Inside,46549
2024-02-14 19:00:00.000000 UTC,Outside,138263
2024-02-14 20:00:00.000000 UTC,Inside,31286
2024-02-14 20:00:00.000000 UTC,Outside,96862
2024-02-14 21:00:00.000000 UTC,Inside,26727
2024-02-14 21:00:00.000000 UTC,Outside,73070
2024-02-14 22:00:00.000000 UTC,Inside,20877
2024-02-14 22:00:00.000000 UTC,Outside,54156
2024-02-14 23:00:00.000000 UTC,Inside,14137
2024-02-14 23:00:00.000000 UTC,Outside,35636
2024-02-15 00:00:00.000000 UTC,Inside,7675
2024-02-15 00:00:00.000000 UTC,Outside,18383
2024-02-15 01:00:00.000000 UTC,Inside,2663
2024-02-15 01:00:00.000000 UTC,Outside,6881
2024-02-15 02:00:00.000000 UTC,Inside,1383
2024-02-15 02:00:00.000000 UTC,Outside,4318
2024-02-15 03:00:00.000000 UTC,Inside,978
2024-02-15 03:00:00.000000 UTC,Outside,5468
2024-02-15 04:00:00.000000 UTC,Inside,1370
2024-02-15 04:00:00.000000 UTC,Outside,16176
2024-02-15 05:00:00.000000 UTC,Inside,6060
2024-02-15 05:00:00.000000 UTC,Outside,56649
2024-02-15 06:00:00.000000 UTC,Inside,18262
2024-02-15 06:00:00.000000 UTC,Outside,130314
2024-02-15 07:00:00.000000 UTC,Inside,42247
2024-02-15 07:00:00.000000 UTC,Outside,276863
2024-02-15 08:00:00.000000 UTC,Inside,67059
2024-02-15 08:00:00.000000 UTC,Outside,334466
2024-02-15 09:00:00.000000 UTC,Inside,47128
2024-02-15 09:00:00.000000 UTC,Outside,202654
2024-02-15 10:00:00.000000 UTC,Inside,28953
2024-02-15 10:00:00.000000 UTC,Outside,128212
2024-02-15 11:00:00.000000 UTC,Inside,27790
2024-02-15 11:00:00.000000 UTC,Outside,112989
2024-02-15 12:00:00.000000 UTC,Inside,30530
2024-02-15 12:00:00.000000 UTC,Outside,119564
2024-02-15 13:00:00.000000 UTC,Inside,33503
2024-02-15 13:00:00.000000 UTC,Outside,135828
2024-02-15 14:00:00.000000 UTC,Inside,42241
2024-02-15 14:00:00.000000 UTC,Outside,170933
2024-02-15 15:00:00.000000 UTC,Inside,57687
2024-02-15 15:00:00.000000 UTC,Outside,216618
2024-02-15 16:00:00.000000 UTC,Inside,73399
2024-02-15 16:00:00.000000 UTC,Outside,246259
2024-02-15 17:00:00.000000 UTC,Inside,105043
2024-02-15 17:00:00.000000 UTC,Outside,299644
2024-02-15 18:00:00.000000 UTC,Inside,80511
2024-02-15 18:00:00.000000 UTC,Outside,225159
2024-02-15 19:00:00.000000 UTC,Inside,47424
2024-02-15 19:00:00.000000 UTC,Outside,137132
2024-02-15 20:00:00.000000 UTC,Inside,33704
2024-02-15 20:00:00.000000 UTC,Outside,99755
2024-02-15 21:00:00.000000 UTC,Inside,28845
2024-02-15 21:00:00.000000 UTC,Outside,78223
2024-02-15 22:00:00.000000 UTC,Inside,22087
2024-02-15 22:00:00.000000 UTC,Outside,57055
2024-02-15 23:00:00.000000 UTC,Inside,13819
2024-02-15 23:00:00.000000 UTC,Outside,34022
2024-02-16 00:00:00.000000 UTC,Inside,6985
2024-02-16 00:00:00.000000 UTC,Outside,17215
2024-02-16 01:00:00.000000 UTC,Inside,2526
2024-02-16 01:00:00.000000 UTC,Outside,6778
2024-02-16 02:00:00.000000 UTC,Inside,1252
2024-02-16 02:00:00.000000 UTC,Outside,4510
2024-02-16 03:00:00.000000 UTC,Inside,930
2024-02-16 03:00:00.000000 UTC,Outside,5793
2024-02-16 04:00:00.000000 UTC,Inside,1412
2024-02-16 04:00:00.000000 UTC,Outside,15866
2024-02-16 05:00:00.000000 UTC,Inside,5694
2024-02-16 05:00:00.000000 UTC,Outside,55127
2024-02-16 06:00:00.000000 UTC,Inside,15598
2024-02-16 06:00:00.000000 UTC,Outside,120555
2024-02-16 07:00:00.000000 UTC,Inside,32394
2024-02-16 07:00:00.000000 UTC,Outside,237661
2024-02-16 08:00:00.000000 UTC,Inside,42504
2024-02-16 08:00:00.000000 UTC,Outside,244940
2024-02-16 09:00:00.000000 UTC,Inside,30761
2024-02-16 09:00:00.000000 UTC,Outside,156330
2024-02-16 10:00:00.000000 UTC,Inside,26108
2024-02-16 10:00:00.000000 UTC,Outside,118949
2024-02-16 11:00:00.000000 UTC,Inside,26351
2024-02-16 11:00:00.000000 UTC,Outside,113704
2024-02-16 12:00:00.000000 UTC,Inside,31302
2024-02-16 12:00:00.000000 UTC,Outside,123706
2024-02-16 13:00:00.000000 UTC,Inside,35978
2024-02-16 13:00:00.000000 UTC,Outside,143479
2024-02-16 14:00:00.000000 UTC,Inside,46214
2024-02-16 14:00:00.000000 UTC,Outside,183612
2024-02-16 15:00:00.000000 UTC,Inside,59570
2024-02-16 15:00:00.000000 UTC,Outside,221523
2024-02-16 16:00:00.000000 UTC,Inside,66858
2024-02-16 16:00:00.000000 UTC,Outside,229430
2024-02-16 17:00:00.000000 UTC,Inside,74583
2024-02-16 17:00:00.000000 UTC,Outside,239215
2024-02-16 18:00:00.000000 UTC,Inside,59665
2024-02-16 18:00:00.000000 UTC,Outside,189686
2024-02-16 19:00:00.000000 UTC,Inside,41952
2024-02-16 19:00:00.000000 UTC,Outside,133401
2024-02-16 20:00:00.000000 UTC,Inside,30911
2024-02-16 20:00:00.000000 UTC,Outside,96998
2024-02-16 21:00:00.000000 UTC,Inside,28023
2024-02-16 21:00:00.000000 UTC,Outside,77807
2024-02-16 22:00:00.000000 UTC,Inside,24783
2024-02-16 22:00:00.000000 UTC,Outside,65911
2024-02-16 23:00:00.000000 UTC,Inside,18018
2024-02-16 23:00:00.000000 UTC,Outside,45876
2024-02-17 00:00:00.000000 UTC,Inside,10842
2024-02-17 00:00:00.000000 UTC,Outside,26374
2024-02-17 01:00:00.000000 UTC,Inside,5303
2024-02-17 01:00:00.000000 UTC,Outside,12344
2024-02-17 02:00:00.000000 UTC,Inside,2852
2024-02-17 02:00:00.000000 UTC,Outside,7539
2024-02-17 03:00:00.000000 UTC,Inside,1703
2024-02-17 03:00:00.000000 UTC,Outside,6070
2024-02-17 04:00:00.000000 UTC,Inside,1427
2024-02-17 04:00:00.000000 UTC,Outside,9354
2024-02-17 05:00:00.000000 UTC,Inside,1787
2024-02-17 05:00:00.000000 UTC,Outside,18970
2024-02-17 06:00:00.000000 UTC,Inside,4125
2024-02-17 06:00:00.000000 UTC,Outside,36711
2024-02-17 07:00:00.000000 UTC,Inside,6907
2024-02-17 07:00:00.000000 UTC,Outside,54719
2024-02-17 08:00:00.000000 UTC,Inside,10462
2024-02-17 08:00:00.000000 UTC,Outside,68391
2024-02-17 09:00:00.000000 UTC,Inside,15029
2024-02-17 09:00:00.000000 UTC,Outside,79200
2024-02-17 10:00:00.000000 UTC,Inside,19541
2024-02-17 10:00:00.000000 UTC,Outside,88454
2024-02-17 11:00:00.000000 UTC,Inside,24262
2024-02-17 11:00:00.000000 UTC,Outside,98271
2024-02-17 12:00:00.000000 UTC,Inside,29445
2024-02-17 12:00:00.000000 UTC,Outside,110724
2024-02-17 13:00:00.000000 UTC,Inside,33051
2024-02-17 13:00:00.000000 UTC,Outside,119740
2024-02-17 14:00:00.000000 UTC,Inside,35608
2024-02-17 14:00:00.000000 UTC,Outside,124492
2024-02-17 15:00:00.000000 UTC,Inside,40132
2024-02-17 15:00:00.000000 UTC,Outside,131448
2024-02-17 16:00:00.000000 UTC,Inside,43390
2024-02-17 16:00:00.000000 UTC,Outside,133343
2024-02-17 17:00:00.000000 UTC,Inside,42953
2024-02-17 17:00:00.000000 UTC,Outside,132208
2024-02-17 18:00:00.000000 UTC,Inside,40886
2024-02-17 18:00:00.000000 UTC,Outside,121977
2024-02-17 19:00:00.000000 UTC,Inside,33854
2024-02-17 19:00:00.000000 UTC,Outside,99834
2024-02-17 20:00:00.000000 UTC,Inside,26274
2024-02-17 20:00:00.000000 UTC,Outside,74618
2024-02-17 21:00:00.000000 UTC,Inside,23022
2024-02-17 21:00:00.000000 UTC,Outside,63116
2024-02-17 22:00:00.000000 UTC,Inside,24996
2024-02-17 22:00:00.000000 UTC,Outside,55517
2024-02-17 23:00:00.000000 UTC,Inside,17592
2024-02-17 23:00:00.000000 UTC,Outside,41121
2024-02-18 00:00:00.000000 UTC,Inside,10088
2024-02-18 00:00:00.000000 UTC,Outside,24220
2024-02-18 01:00:00.000000 UTC,Inside,5319
2024-02-18 01:00:00.000000 UTC,Outside,12051
2024-02-18 02:00:00.000000 UTC,Inside,2764
2024-02-18 02:00:00.000000 UTC,Outside,7360
2024-02-18 03:00:00.000000 UTC,Inside,1626
2024-02-18 03:00:00.000000 UTC,Outside,5683
2024-02-18 04:00:00.000000 UTC,Inside,1423
2024-02-18 04:00:00.000000 UTC,Outside,7895
2024-02-18 05:00:00.000000 UTC,Inside,1420
2024-02-18 05:00:00.000000 UTC,Outside,13785
2024-02-18 06:00:00.000000 UTC,Inside,3014
2024-02-18 06:00:00.000000 UTC,Outside,25739
2024-02-18 07:00:00.000000 UTC,Inside,5067
2024-02-18 07:00:00.000000 UTC,Outside,38388
2024-02-18 08:00:00.000000 UTC,Inside,8439
2024-02-18 08:00:00.000000 UTC,Outside,51746
2024-02-18 09:00:00.000000 UTC,Inside,13075
2024-02-18 09:00:00.000000 UTC,Outside,67189
2024-02-18 10:00:00.000000 UTC,Inside,18143
2024-02-18 10:00:00.000000 UTC,Outside,81682
2024-02-18 11:00:00.000000 UTC,Inside,23660
2024-02-18 11:00:00.000000 UTC,Outside,92836
2024-02-18 12:00:00.000000 UTC,Inside,28213
2024-02-18 12:00:00.000000 UTC,Outside,105716
2024-02-18 13:00:00.000000 UTC,Inside,30780
2024-02-18 13:00:00.000000 UTC,Outside,111689
2024-02-18 14:00:00.000000 UTC,Inside,33643
2024-02-18 14:00:00.000000 UTC,Outside,115104
2024-02-18 15:00:00.000000 UTC,Inside,37628
2024-02-18 15:00:00.000000 UTC,Outside,117874
2024-02-18 16:00:00.000000 UTC,Inside,39014
2024-02-18 16:00:00.000000 UTC,Outside,116871
2024-02-18 17:00:00.000000 UTC,Inside,37851
2024-02-18 17:00:00.000000 UTC,Outside,112291
2024-02-18 18:00:00.000000 UTC,Inside,34795
2024-02-18 18:00:00.000000 UTC,Outside,97139
2024-02-18 19:00:00.000000 UTC,Inside,26997
2024-02-18 19:00:00.000000 UTC,Outside,74450
2024-02-18 20:00:00.000000 UTC,Inside,20979
2024-02-18 20:00:00.000000 UTC,Outside,56975
2024-02-18 21:00:00.000000 UTC,Inside,18206
2024-02-18 21:00:00.000000 UTC,Outside,48512
2024-02-18 22:00:00.000000 UTC,Inside,15622
2024-02-18 22:00:00.000000 UTC,Outside,40122
2024-02-18 23:00:00.000000 UTC,Inside,9553
2024-02-18 23:00:00.000000 UTC,Outside,26769
2024-02-19 00:00:00.000000 UTC,Inside,5145
2024-02-19 00:00:00.000000 UTC,Outside,13196
2024-02-19 01:00:00.000000 UTC,Inside,2097
2024-02-19 01:00:00.000000 UTC,Outside,5739
2024-02-19 02:00:00.000000 UTC,Inside,1178
2024-02-19 02:00:00.000000 UTC,Outside,4140
2024-02-19 03:00:00.000000 UTC,Inside,823
2024-02-19 03:00:00.000000 UTC,Outside,4881
2024-02-19 04:00:00.000000 UTC,Inside,1015
2024-02-19 04:00:00.000000 UTC,Outside,11077
2024-02-19 05:00:00.000000 UTC,Inside,3075
2024-02-19 05:00:00.000000 UTC,Outside,35179
2024-02-19 06:00:00.000000 UTC,Inside,7309
2024-02-19 06:00:00.000000 UTC,Outside,64868
2024-02-19 07:00:00.000000 UTC,Inside,12273
2024-02-19 07:00:00.000000 UTC,Outside,92075
2024-02-19 08:00:00.000000 UTC,Inside,18452
2024-02-19 08:00:00.000000 UTC,Outside,112649
2024-02-19 09:00:00.000000 UTC,Inside,19835
2024-02-19 09:00:00.000000 UTC,Outside,99092
2024-02-19 10:00:00.000000 UTC,Inside,20915
2024-02-19 10:00:00.000000 UTC,Outside,92800
2024-02-19 11:00:00.000000 UTC,Inside,23805
2024-02-19 11:00:00.000000 UTC,Outside,97366
2024-02-19 12:00:00.000000 UTC,Inside,27079
2024-02-19 12:00:00.000000 UTC,Outside,106021
2024-02-19 13:00:00.000000 UTC,Inside,30173
2024-02-19 13:00:00.000000 UTC,Outside,115649
2024-02-19 14:00:00.000000 UTC,Inside,34396
2024-02-19 14:00:00.000000 UTC,Outside,126039
2024-02-19 15:00:00.000000 UTC,Inside,41062
2024-02-19 15:00:00.000000 UTC,Outside,143908
2024-02-19 16:00:00.000000 UTC,Inside,44615
2024-02-19 16:00:00.000000 UTC,Outside,148970
2024-02-19 17:00:00.000000 UTC,Inside,47133
2024-02-19 17:00:00.000000 UTC,Outside,151363
2024-02-19 18:00:00.000000 UTC,Inside,41251
2024-02-19 18:00:00.000000 UTC,Outside,126049
2024-02-19 19:00:00.000000 UTC,Inside,28685
2024-02-19 19:00:00.000000 UTC,Outside,85776
2024-02-19 20:00:00.000000 UTC,Inside,21326
2024-02-19 20:00:00.000000 UTC,Outside,64930
2024-02-19 21:00:00.000000 UTC,Inside,16877
2024-02-19 21:00:00.000000 UTC,Outside,51392
2024-02-19 22:00:00.000000 UTC,Inside,12818
2024-02-19 22:00:00.000000 UTC,Outside,38934
2024-02-19 23:00:00.000000 UTC,Inside,7786
2024-02-19 23:00:00.000000 UTC,Outside,23131
2024-02-20 00:00:00.000000 UTC,Inside,3732
2024-02-20 00:00:00.000000 UTC,Outside,10748
2024-02-20 01:00:00.000000 UTC,Inside,1413
2024-02-20 01:00:00.000000 UTC,Outside,4386
2024-02-20 02:00:00.000000 UTC,Inside,800
2024-02-20 02:00:00.000000 UTC,Outside,3473
2024-02-20 03:00:00.000000 UTC,Inside,651
2024-02-20 03:00:00.000000 UTC,Outside,5153
2024-02-20 04:00:00.000000 UTC,Inside,1231
2024-02-20 04:00:00.000000 UTC,Outside,15727
2024-02-20 05:00:00.000000 UTC,Inside,5970
2024-02-20 05:00:00.000000 UTC,Outside,56584
2024-02-20 06:00:00.000000 UTC,Inside,16695
2024-02-20 06:00:00.000000 UTC,Outside,114914
2024-02-20 07:00:00.000000 UTC,Inside,35699
2024-02-20 07:00:00.000000 UTC,Outside,207501
2024-02-20 08:00:00.000000 UTC,Inside,65727
2024-02-20 08:00:00.000000 UTC,Outside,293358
2024-02-20 09:00:00.000000 UTC,Inside,44543
2024-02-20 09:00:00.000000 UTC,Outside,191553
2024-02-20 10:00:00.000000 UTC,Inside,27961
2024-02-20 10:00:00.000000 UTC,Outside,126304
2024-02-20 11:00:00.000000 UTC,Inside,26111
2024-02-20 11:00:00.000000 UTC,Outside,112961
2024-02-20 12:00:00.000000 UTC,Inside,28920
2024-02-20 12:00:00.000000 UTC,Outside,118969
2024-02-20 13:00:00.000000 UTC,Inside,31203
2024-02-20 13:00:00.000000 UTC,Outside,129238
2024-02-20 14:00:00.000000 UTC,Inside,37457
2024-02-20 14:00:00.000000 UTC,Outside,145506
2024-02-20 15:00:00.000000 UTC,Inside,50533
2024-02-20 15:00:00.000000 UTC,Outside,180506
2024-02-20 16:00:00.000000 UTC,Inside,68940
2024-02-20 16:00:00.000000 UTC,Outside,221467
2024-02-20 17:00:00.000000 UTC,Inside,103158
2024-02-20 17:00:00.000000 UTC,Outside,281825
2024-02-20 18:00:00.000000 UTC,Inside,77626
2024-02-20 18:00:00.000000 UTC,Outside,211417
2024-02-20 19:00:00.000000 UTC,Inside,43419
2024-02-20 19:00:00.000000 UTC,Outside,125281
2024-02-20 20:00:00.000000 UTC,Inside,29389
2024-02-20 20:00:00.000000 UTC,Outside,89776
2024-02-20 21:00:00.000000 UTC,Inside,26722
2024-02-20 21:00:00.000000 UTC,Outside,69568
2024-02-20 22:00:00.000000 UTC,Inside,18204
2024-02-20 22:00:00.000000 UTC,Outside,49232
2024-02-20 23:00:00.000000 UTC,Inside,9604
2024-02-20 23:00:00.000000 UTC,Outside,28140
2024-02-21 00:00:00.000000 UTC,Inside,5659
2024-02-21 00:00:00.000000 UTC,Outside,14063
2024-02-21 01:00:00.000000 UTC,Inside,1710
2024-02-21 01:00:00.000000 UTC,Outside,5047
2024-02-21 02:00:00.000000 UTC,Inside,956
2024-02-21 02:00:00.000000 UTC,Outside,3643
2024-02-21 03:00:00.000000 UTC,Inside,686
2024-02-21 03:00:00.000000 UTC,Outside,5112
2024-02-21 04:00:00.000000 UTC,Inside,1276
2024-02-21 04:00:00.000000 UTC,Outside,16007
2024-02-21 05:00:00.000000 UTC,Inside,5968
2024-02-21 05:00:00.000000 UTC,Outside,57713
2024-02-21 06:00:00.000000 UTC,Inside,17029
2024-02-21 06:00:00.000000 UTC,Outside,117631
2024-02-21 07:00:00.000000 UTC,Inside,34901
2024-02-21 07:00:00.000000 UTC,Outside,216358
2024-02-21 08:00:00.000000 UTC,Inside,63875
2024-02-21 08:00:00.000000 UTC,Outside,298250
2024-02-21 09:00:00.000000 UTC,Inside,48396
2024-02-21 09:00:00.000000 UTC,Outside,195468
2024-02-21 10:00:00.000000 UTC,Inside,28644
2024-02-21 10:00:00.000000 UTC,Outside,130373
2024-02-21 11:00:00.000000 UTC,Inside,26635
2024-02-21 11:00:00.000000 UTC,Outside,117016
2024-02-21 12:00:00.000000 UTC,Inside,29937
2024-02-21 12:00:00.000000 UTC,Outside,122329
2024-02-21 13:00:00.000000 UTC,Inside,33220
2024-02-21 13:00:00.000000 UTC,Outside,132603
2024-02-21 14:00:00.000000 UTC,Inside,39020
2024-02-21 14:00:00.000000 UTC,Outside,148116
2024-02-21 15:00:00.000000 UTC,Inside,52417
2024-02-21 15:00:00.000000 UTC,Outside,183389
2024-02-21 16:00:00.000000 UTC,Inside,72546
2024-02-21 16:00:00.000000 UTC,Outside,227261
2024-02-21 17:00:00.000000 UTC,Inside,105683
2024-02-21 17:00:00.000000 UTC,Outside,284761
2024-02-21 18:00:00.000000 UTC,Inside,78598
2024-02-21 18:00:00.000000 UTC,Outside,215271
2024-02-21 19:00:00.000000 UTC,Inside,46421
2024-02-21 19:00:00.000000 UTC,Outside,128397
2024-02-21 20:00:00.000000 UTC,Inside,32224
2024-02-21 20:00:00.000000 UTC,Outside,93264
2024-02-21 21:00:00.000000 UTC,Inside,25954
2024-02-21 21:00:00.000000 UTC,Outside,72190
2024-02-21 22:00:00.000000 UTC,Inside,19841
2024-02-21 22:00:00.000000 UTC,Outside,53108
2024-02-21 23:00:00.000000 UTC,Inside,10795
2024-02-21 23:00:00.000000 UTC,Outside,30120
2024-02-22 00:00:00.000000 UTC,Inside,5909
2024-02-22 00:00:00.000000 UTC,Outside,15010
2024-02-22 01:00:00.000000 UTC,Inside,1977
2024-02-22 01:00:00.000000 UTC,Outside,5758
2024-02-22 02:00:00.000000 UTC,Inside,1107
2024-02-22 02:00:00.000000 UTC,Outside,3935
2024-02-22 03:00:00.000000 UTC,Inside,777
2024-02-22 03:00:00.000000 UTC,Outside,5401
2024-02-22 04:00:00.000000 UTC,Inside,1353
2024-02-22 04:00:00.000000 UTC,Outside,15937
2024-02-22 05:00:00.000000 UTC,Inside,6181
2024-02-22 05:00:00.000000 UTC,Outside,56898
2024-02-22 06:00:00.000000 UTC,Inside,16238
2024-02-22 06:00:00.000000 UTC,Outside,116302
2024-02-22 07:00:00.000000 UTC,Inside,34793
2024-02-22 07:00:00.000000 UTC,Outside,210081
